Source: Offline Video - doron_test_for_project.mp4
Date & Time: 2026-07-16 06:38:25
==========================================================================================
Frame: 0001 | Processed: Yes  | TS(ms): 1784183870082 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good       | Times(ms) -> MP: 59.4, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0110 | Processed: Yes  | TS(ms): 1784183873679 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.9, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0111 | Processed: Yes  | TS(ms): 1784183873712 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0112 | Processed: Yes  | TS(ms): 1784183873745 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.8, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0113 | Processed: Yes  | TS(ms): 1784183873778 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0114 | Processed: Yes  | TS(ms): 1784183873811 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.1, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0115 | Processed: Yes  | TS(ms): 1784183873844 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0116 | Processed: Yes  | TS(ms): 1784183873877 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0117 | Processed: Yes  | TS(ms): 1784183873910 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.6, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0118 | Processed: Yes  | TS(ms): 1784183873943 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.7, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0119 | Processed: Yes  | TS(ms): 1784183873976 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.7, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0120 | Processed: Yes  | TS(ms): 1784183874009 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0121 | Processed: Yes  | TS(ms): 1784183874042 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0122 | Processed: Yes  | TS(ms): 1784183874075 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.1, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0123 | Processed: Yes  | TS(ms): 1784183874108 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.4, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0124 | Processed: Yes  | TS(ms): 1784183874141 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.4, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0125 | Processed: Yes  | TS(ms): 1784183874174 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0126 | Processed: Yes  | TS(ms): 1784183874207 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.9, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0127 | Processed: Yes  | TS(ms): 1784183874240 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0128 | Processed: Yes  | TS(ms): 1784183874273 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0129 | Processed: Yes  | TS(ms): 1784183874306 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0130 | Processed: Yes  | TS(ms): 1784183874339 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.0, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0131 | Processed: Yes  | TS(ms): 1784183874372 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0132 | Processed: Yes  | TS(ms): 1784183874405 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0133 | Processed: Yes  | TS(ms): 1784183874438 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0134 | Processed: Yes  | TS(ms): 1784183874471 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.8, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0135 | Processed: Yes  | TS(ms): 1784183874504 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.9, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0136 | Processed: Yes  | TS(ms): 1784183874537 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0137 | Processed: Yes  | TS(ms): 1784183874570 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.7, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0138 | Processed: Yes  | TS(ms): 1784183874603 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.9, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0139 | Processed: Yes  | TS(ms): 1784183874636 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0140 | Processed: Yes  | TS(ms): 1784183874669 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0141 | Processed: Yes  | TS(ms): 1784183874702 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.0, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0142 | Processed: Yes  | TS(ms): 1784183874735 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.1, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0143 | Processed: Yes  | TS(ms): 1784183874768 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 55.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0144 | Processed: Yes  | TS(ms): 1784183874801 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 54.1, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0145 | Processed: Yes  | TS(ms): 1784183874834 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 56.2, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0146 | Processed: Yes  | TS(ms): 1784183874867 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 55.8, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0147 | Processed: Yes  | TS(ms): 1784183874900 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0148 | Processed: Yes  | TS(ms): 1784183874933 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.2, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0149 | Processed: Yes  | TS(ms): 1784183874966 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.6, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0150 | Processed: Yes  | TS(ms): 1784183874999 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0151 | Processed: Yes  | TS(ms): 1784183875032 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.6, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0152 | Processed: Yes  | TS(ms): 1784183875065 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0153 | Processed: Yes  | TS(ms): 1784183875098 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0154 | Processed: Yes  | TS(ms): 1784183875131 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.4, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0155 | Processed: Yes  | TS(ms): 1784183875164 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.7, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0156 | Processed: Yes  | TS(ms): 1784183875197 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0157 | Processed: Yes  | TS(ms): 1784183875230 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 49.6, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0158 | Processed: Yes  | TS(ms): 1784183875263 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0159 | Processed: Yes  | TS(ms): 1784183875296 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.0, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0160 | Processed: Yes  | TS(ms): 1784183875329 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.3, Feat: 00.3, Predict: 02.4, States: 00.0
Frame: 0161 | Processed: Yes  | TS(ms): 1784183875362 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0162 | Processed: Yes  | TS(ms): 1784183875395 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0163 | Processed: Yes  | TS(ms): 1784183875428 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0164 | Processed: Yes  | TS(ms): 1784183875461 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 52.1, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0165 | Processed: Yes  | TS(ms): 1784183875494 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 50.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0166 | Processed: Yes  | TS(ms): 1784183875527 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 49.6, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0167 | Processed: Yes  | TS(ms): 1784183875560 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.7, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0168 | Processed: Yes  | TS(ms): 1784183875593 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 51.5, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0169 | Processed: Yes  | TS(ms): 1784183875626 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 53.7, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0170 | Processed: Yes  | TS(ms): 1784183875659 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 51.1, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0171 | Processed: Yes  | TS(ms): 1784183875692 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 52.6, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0172 | Processed: Yes  | TS(ms): 1784183875725 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0173 | Processed: Yes  | TS(ms): 1784183875758 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0174 | Processed: Yes  | TS(ms): 1784183875791 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0175 | Processed: Yes  | TS(ms): 1784183875824 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0176 | Processed: Yes  | TS(ms): 1784183875857 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.9, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0177 | Processed: Yes  | TS(ms): 1784183875890 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 45.7, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0178 | Processed: Yes  | TS(ms): 1784183875923 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0179 | Processed: Yes  | TS(ms): 1784183875956 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0180 | Processed: Yes  | TS(ms): 1784183875989 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.6, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0181 | Processed: Yes  | TS(ms): 1784183876022 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.1, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0182 | Processed: Yes  | TS(ms): 1784183876055 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0183 | Processed: Yes  | TS(ms): 1784183876088 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.5, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0184 | Processed: Yes  | TS(ms): 1784183876121 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.6, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0185 | Processed: Yes  | TS(ms): 1784183876154 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.2, Feat: 00.1, Predict: 02.2, States: 00.0
Frame: 0186 | Processed: Yes  | TS(ms): 1784183876187 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0187 | Processed: Yes  | TS(ms): 1784183876220 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0188 | Processed: Yes  | TS(ms): 1784183876253 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0189 | Processed: Yes  | TS(ms): 1784183876286 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.1, Feat: 00.1, Predict: 02.3, States: 00.0
Frame: 0190 | Processed: Yes  | TS(ms): 1784183876319 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 52.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0191 | Processed: Yes  | TS(ms): 1784183876352 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 45.6, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0192 | Processed: Yes  | TS(ms): 1784183876385 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 45.5, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0193 | Processed: Yes  | TS(ms): 1784183876418 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0194 | Processed: Yes  | TS(ms): 1784183876451 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0195 | Processed: Yes  | TS(ms): 1784183876484 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 45.5, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0196 | Processed: Yes  | TS(ms): 1784183876517 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0197 | Processed: Yes  | TS(ms): 1784183876550 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.7, Feat: 00.1, Predict: 02.2, States: 00.0
Frame: 0198 | Processed: Yes  | TS(ms): 1784183876583 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.5, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0199 | Processed: Yes  | TS(ms): 1784183876616 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 45.7, Feat: 00.3, Predict: 02.6, States: 00.0
Frame: 0200 | Processed: Yes  | TS(ms): 1784183876649 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.4, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0201 | Processed: Yes  | TS(ms): 1784183876682 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0202 | Processed: Yes  | TS(ms): 1784183876715 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.6, Feat: 00.1, Predict: 02.3, States: 00.0
Frame: 0203 | Processed: Yes  | TS(ms): 1784183876748 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 46.0, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0204 | Processed: Yes  | TS(ms): 1784183876781 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.1, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0205 | Processed: Yes  | TS(ms): 1784183876814 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0206 | Processed: Yes  | TS(ms): 1784183876847 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 49.5, Feat: 00.4, Predict: 02.7, States: 00.0
Frame: 0207 | Processed: Yes  | TS(ms): 1784183876880 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 50.6, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0208 | Processed: Yes  | TS(ms): 1784183876913 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 64.9, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0209 | Processed: Yes  | TS(ms): 1784183876946 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 61.7, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0210 | Processed: Yes  | TS(ms): 1784183876979 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 49.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0211 | Processed: Yes  | TS(ms): 1784183877012 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0212 | Processed: Yes  | TS(ms): 1784183877045 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0213 | Processed: Yes  | TS(ms): 1784183877078 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0214 | Processed: Yes  | TS(ms): 1784183877111 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.0, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0215 | Processed: Yes  | TS(ms): 1784183877144 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0216 | Processed: Yes  | TS(ms): 1784183877177 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0217 | Processed: Yes  | TS(ms): 1784183877210 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0218 | Processed: Yes  | TS(ms): 1784183877243 | Delta: 0000 | Phase: Low             | Hip: Too High        | Reps: 00 | RepState: idle            | HipStatus: Too High   | Times(ms) -> MP: 52.4, Feat: 00.1, Predict: 02.7, States: 00.0
