Source: Live Camera
Date & Time: 2026-07-13 18:32:03
==========================================================================================
Frame: 0255 | Phase: High            | Hip: Good            | Times(ms) -> MP: 110.6, Feat: 00.4, Predict: 12.7, States: 00.0
Frame: 0466 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.6, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0467 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.8, Feat: 00.3, Predict: 03.9, States: 00.0
Frame: 0468 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.4, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0469 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.2, Feat: 00.3, Predict: 03.3, States: 00.0
Frame: 0470 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.2, Feat: 00.2, Predict: 05.2, States: 00.0
Frame: 0471 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.5, Feat: 00.2, Predict: 03.4, States: 00.1
Frame: 0472 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.1, Feat: 00.3, Predict: 02.8, States: 00.0
Frame: 0473 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 63.8, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0474 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.3, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0475 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.7, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0476 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.2, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0477 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.1, Feat: 00.3, Predict: 06.0, States: 00.0
Frame: 0478 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 107.0, Feat: 00.2, Predict: 05.1, States: 00.0
Frame: 0479 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.8, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0480 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.4, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0481 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.6, Feat: 00.3, Predict: 03.1, States: 00.0
Frame: 0482 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 81.1, Feat: 00.2, Predict: 04.1, States: 00.0
Frame: 0483 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.0, Feat: 00.3, Predict: 04.1, States: 00.0
Frame: 0484 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.8, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0485 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.3, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0486 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.9, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0487 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 63.9, Feat: 00.2, Predict: 04.3, States: 00.0
Frame: 0488 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 62.3, Feat: 00.2, Predict: 03.9, States: 00.0
