Source: Live Camera
Date & Time: 2026-09-04 13:31:34
==========================================================================================
Frame: 0285 | Processed: Yes  | TS(ms): 1788528650818 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: N/A             | Hip: N/A             | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 73.7, Feat: 00.4, Predict: 00.0, States: 00.0
Frame: 0286 | Processed: Yes  | TS(ms): 1788528650897 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: N/A             | Hip: N/A             | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 71.0, Feat: 00.3, Predict: 00.0, States: 00.0
Frame: 0287 | Processed: Yes  | TS(ms): 1788528650973 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: None            | Hip: None            | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 66.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0288 | Processed: Yes  | TS(ms): 1788528651045 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: None            | Hip: None            | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 17.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0290 | Processed: Yes  | TS(ms): 1788528651107 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: None            | Hip: None            | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 14.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0291 | Processed: Yes  | TS(ms): 1788528651153 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: None            | Hip: None            | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 15.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0293 | Processed: Yes  | TS(ms): 1788528651216 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: None            | Hip: None            | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 15.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0295 | Processed: Yes  | TS(ms): 1788528651281 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: None            | Hip: None            | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 15.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0297 | Processed: Yes  | TS(ms): 1788528651346 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: None            | Hip: None            | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 13.9, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0299 | Processed: Yes  | TS(ms): 1788528651410 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: None            | Hip: None            | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 14.7, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 0301 | Processed: Yes  | TS(ms): 1788528651475 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: N/A             | Hip: N/A             | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 96.4, Feat: 00.5, Predict: 00.0, States: 00.0
Frame: 0302 | Processed: Yes  | TS(ms): 1788528651577 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: N/A             | Hip: N/A             | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 67.8, Feat: 00.3, Predict: 00.0, States: 00.0
Frame: 0303 | Processed: Yes  | TS(ms): 1788528651651 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: N/A             | Hip: N/A             | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 82.0, Feat: 00.3, Predict: 00.0, States: 00.0
Frame: 0304 | Processed: Yes  | TS(ms): 1788528651738 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: N/A             | Hip: N/A             | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 69.8, Feat: 00.3, Predict: 00.0, States: 00.0
Frame: 0305 | Processed: Yes  | TS(ms): 1788528651812 | Delta: 0000 | Plank: WAITING [Visibility Check Failed (MediaPipe Glitch)] | Phase: N/A             | Hip: N/A             | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 65.6, Feat: 00.2, Predict: 00.0, States: 00.0
Frame: 0306 | Processed: Yes  | TS(ms): 1788528651882 | Delta: 0000 | Plank: WAITING [Vis: True | Horiz: False (dx:0.1, dy:1.0) | W_Low: False | A_Low: True | 9_O'Clock: True, shoulder_x: 0.412, ankle_x: 0.513] | Phase: N/A             | Hip: N/A             | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 69.2, Feat: 00.3, Predict: 00.0, States: 00.0
Frame: 0444 | Processed: Yes  | TS(ms): 1788528662314 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.239, ankle_x: 0.899] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 63.1, Feat: 00.4, Predict: 03.5, States: 00.0
Frame: 0445 | Processed: Yes  | TS(ms): 1788528662387 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.233, ankle_x: 0.899] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 64.9, Feat: 00.3, Predict: 03.4, States: 00.0
Frame: 0446 | Processed: Yes  | TS(ms): 1788528662459 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.222, ankle_x: 0.898] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 65.1, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0447 | Processed: Yes  | TS(ms): 1788528662531 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.2) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.209, ankle_x: 0.894] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 64.9, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0448 | Processed: Yes  | TS(ms): 1788528662605 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.2) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.191, ankle_x: 0.890] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 70.7, Feat: 00.3, Predict: 02.8, States: 00.0
Frame: 0449 | Processed: Yes  | TS(ms): 1788528662682 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.1) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.175, ankle_x: 0.883] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 69.8, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0450 | Processed: Yes  | TS(ms): 1788528662760 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.1) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.164, ankle_x: 0.877] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 63.9, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0451 | Processed: Yes  | TS(ms): 1788528662831 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.1) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.160, ankle_x: 0.875] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 63.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0452 | Processed: Yes  | TS(ms): 1788528662901 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.0) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.156, ankle_x: 0.871] | Phase: Low             | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 65.7, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0453 | Processed: Yes  | TS(ms): 1788528662977 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.0) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.154, ankle_x: 0.871] | Phase: Low             | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 67.4, Feat: 00.3, Predict: 03.6, States: 00.0
Frame: 0454 | Processed: Yes  | TS(ms): 1788528663053 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.0) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.156, ankle_x: 0.867] | Phase: Low             | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 77.4, Feat: 00.4, Predict: 03.2, States: 00.0
Frame: 0455 | Processed: Yes  | TS(ms): 1788528663141 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.0) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.154, ankle_x: 0.867] | Phase: Low             | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 62.6, Feat: 00.3, Predict: 03.0, States: 00.0
Frame: 0456 | Processed: Yes  | TS(ms): 1788528663211 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.0) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.154, ankle_x: 0.867] | Phase: Low             | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 66.7, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0457 | Processed: Yes  | TS(ms): 1788528663287 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.0) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.157, ankle_x: 0.870] | Phase: Low             | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 70.9, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0458 | Processed: Yes  | TS(ms): 1788528663367 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.1) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.160, ankle_x: 0.871] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 67.0, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0459 | Processed: Yes  | TS(ms): 1788528663447 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.1) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.167, ankle_x: 0.878] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 69.7, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0460 | Processed: Yes  | TS(ms): 1788528663524 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.2) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.174, ankle_x: 0.880] | Phase: Low             | Hip: Good            | Reps: 00 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 65.7, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0461 | Processed: Yes  | TS(ms): 1788528663597 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.2) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.181, ankle_x: 0.881] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 66.7, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0462 | Processed: Yes  | TS(ms): 1788528663672 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.2) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.191, ankle_x: 0.881] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 66.7, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0463 | Processed: Yes  | TS(ms): 1788528663749 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.205, ankle_x: 0.881] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 68.4, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0464 | Processed: Yes  | TS(ms): 1788528663824 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.213, ankle_x: 0.882] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 71.2, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0465 | Processed: Yes  | TS(ms): 1788528663904 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.217, ankle_x: 0.882] | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 66.2, Feat: 00.2, Predict: 04.5, States: 00.0
Frame: 0466 | Processed: Yes  | TS(ms): 1788528663979 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.219, ankle_x: 0.883] | Phase: High            | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 67.3, Feat: 00.3, Predict: 03.2, States: 00.0
Frame: 0467 | Processed: Yes  | TS(ms): 1788528664056 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.221, ankle_x: 0.883] | Phase: High            | Hip: Good            | Reps: 00 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 68.0, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0468 | Processed: Yes  | TS(ms): 1788528664131 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.222, ankle_x: 0.884] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 71.6, Feat: 00.3, Predict: 03.3, States: 00.0
Frame: 0469 | Processed: Yes  | TS(ms): 1788528664213 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.223, ankle_x: 0.884] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 71.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0470 | Processed: Yes  | TS(ms): 1788528664293 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.223, ankle_x: 0.886] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 79.6, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0471 | Processed: Yes  | TS(ms): 1788528664381 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.223, ankle_x: 0.886] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 68.3, Feat: 00.3, Predict: 02.9, States: 00.0
Frame: 0472 | Processed: Yes  | TS(ms): 1788528664458 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.223, ankle_x: 0.886] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 62.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0473 | Processed: Yes  | TS(ms): 1788528664527 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.224, ankle_x: 0.886] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 63.2, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0474 | Processed: Yes  | TS(ms): 1788528664598 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.224, ankle_x: 0.886] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 65.4, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0475 | Processed: Yes  | TS(ms): 1788528664673 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.224, ankle_x: 0.886] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 66.4, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0476 | Processed: Yes  | TS(ms): 1788528664746 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.224, ankle_x: 0.887] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 62.8, Feat: 00.3, Predict: 05.1, States: 00.0
Frame: 0477 | Processed: Yes  | TS(ms): 1788528664820 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.224, ankle_x: 0.886] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 67.7, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0478 | Processed: Yes  | TS(ms): 1788528664895 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.223, ankle_x: 0.884] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 66.0, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0479 | Processed: Yes  | TS(ms): 1788528664969 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.223, ankle_x: 0.885] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 65.2, Feat: 00.5, Predict: 04.9, States: 00.0
Frame: 0480 | Processed: Yes  | TS(ms): 1788528665046 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.223, ankle_x: 0.884] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 74.8, Feat: 00.3, Predict: 04.1, States: 00.0
Frame: 0481 | Processed: Yes  | TS(ms): 1788528665130 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.223, ankle_x: 0.885] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 69.0, Feat: 00.2, Predict: 04.5, States: 00.0
Frame: 0482 | Processed: Yes  | TS(ms): 1788528665209 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.223, ankle_x: 0.885] | Phase: High            | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.2, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0483 | Processed: Yes  | TS(ms): 1788528665288 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.223, ankle_x: 0.886] | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 64.8, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0484 | Processed: Yes  | TS(ms): 1788528665360 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.221, ankle_x: 0.886] | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 64.6, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0485 | Processed: Yes  | TS(ms): 1788528665432 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.3) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.215, ankle_x: 0.889] | Phase: Medium          | Hip: Too Low         | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 65.4, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0486 | Processed: Yes  | TS(ms): 1788528665507 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.2) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.207, ankle_x: 0.889] | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 63.9, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0487 | Processed: Yes  | TS(ms): 1788528665579 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.2) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.197, ankle_x: 0.888] | Phase: Medium          | Hip: Too Low         | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 68.1, Feat: 00.5, Predict: 04.6, States: 00.0
Frame: 0488 | Processed: Yes  | TS(ms): 1788528665657 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.2) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.182, ankle_x: 0.886] | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 68.1, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0489 | Processed: Yes  | TS(ms): 1788528665734 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.1) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.171, ankle_x: 0.885] | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 68.2, Feat: 00.3, Predict: 04.2, States: 00.0
Frame: 0490 | Processed: Yes  | TS(ms): 1788528665812 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.1) | W_Low: True | A_Low: True | 9_O'Clock: True, shoulder_x: 0.167, ankle_x: 0.882] | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 65.2, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0491 | Processed: Yes  | TS(ms): 1788528665884 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.1) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.162, ankle_x: 0.878] | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 69.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0492 | Processed: Yes  | TS(ms): 1788528665960 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.1) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.161, ankle_x: 0.874] | Phase: Low             | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 87.6, Feat: 00.8, Predict: 07.5, States: 00.0
Frame: 0493 | Processed: Yes  | TS(ms): 1788528666064 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.1) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.161, ankle_x: 0.871] | Phase: Low             | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 90.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0494 | Processed: Yes  | TS(ms): 1788528666161 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.1) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.161, ankle_x: 0.870] | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 62.3, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0495 | Processed: Yes  | TS(ms): 1788528666232 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.7, dy:0.2) | W_Low: True | A_Low: False | 9_O'Clock: True, shoulder_x: 0.164, ankle_x: 0.872] | Phase: Medium          | Hip: Good            | Reps: 01 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 64.4, Feat: 00.3, Predict: 03.6, States: 00.0
