Source: Offline Video - Push up variations ✅ - Oliver Sjostrom (1080p).mp4
Date & Time: 2026-07-16 07:27:52
==========================================================================================
Frame: 0001 | Processed: Yes  | TS(ms): 1784186792713 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good       | Times(ms) -> MP: 92.7, Feat: 00.4, Predict: 02.7, States: 00.0
Frame: 0109 | Processed: Yes  | TS(ms): 1784186797033 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.0, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0110 | Processed: Yes  | TS(ms): 1784186797073 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.9, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0111 | Processed: Yes  | TS(ms): 1784186797113 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.1, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0112 | Processed: Yes  | TS(ms): 1784186797153 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.6, Feat: 00.3, Predict: 04.1, States: 00.0
Frame: 0113 | Processed: Yes  | TS(ms): 1784186797193 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 53.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0114 | Processed: Yes  | TS(ms): 1784186797233 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.9, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0115 | Processed: Yes  | TS(ms): 1784186797273 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.1, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0116 | Processed: Yes  | TS(ms): 1784186797313 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 54.4, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0117 | Processed: Yes  | TS(ms): 1784186797353 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 54.1, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0118 | Processed: Yes  | TS(ms): 1784186797393 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0119 | Processed: Yes  | TS(ms): 1784186797433 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.5, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0120 | Processed: Yes  | TS(ms): 1784186797473 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0121 | Processed: Yes  | TS(ms): 1784186797513 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0122 | Processed: Yes  | TS(ms): 1784186797553 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 57.4, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0123 | Processed: Yes  | TS(ms): 1784186797593 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.1, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0124 | Processed: Yes  | TS(ms): 1784186797633 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0125 | Processed: Yes  | TS(ms): 1784186797673 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.8, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0126 | Processed: Yes  | TS(ms): 1784186797713 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.0, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0127 | Processed: Yes  | TS(ms): 1784186797753 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0128 | Processed: Yes  | TS(ms): 1784186797793 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.4, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0129 | Processed: Yes  | TS(ms): 1784186797833 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 53.3, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0130 | Processed: Yes  | TS(ms): 1784186797873 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0131 | Processed: Yes  | TS(ms): 1784186797913 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.5, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0132 | Processed: Yes  | TS(ms): 1784186797953 | Delta: 0000 | Phase: Low             | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.5, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0133 | Processed: Yes  | TS(ms): 1784186797993 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0134 | Processed: Yes  | TS(ms): 1784186798033 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0135 | Processed: Yes  | TS(ms): 1784186798073 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 54.1, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 0136 | Processed: Yes  | TS(ms): 1784186798113 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.1, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0137 | Processed: Yes  | TS(ms): 1784186798153 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0138 | Processed: Yes  | TS(ms): 1784186798193 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.3, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0139 | Processed: Yes  | TS(ms): 1784186798233 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 57.6, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0140 | Processed: Yes  | TS(ms): 1784186798273 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 45.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0141 | Processed: Yes  | TS(ms): 1784186798313 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 53.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0142 | Processed: Yes  | TS(ms): 1784186798353 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.4, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0143 | Processed: Yes  | TS(ms): 1784186798393 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 55.5, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0144 | Processed: Yes  | TS(ms): 1784186798433 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 55.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0145 | Processed: Yes  | TS(ms): 1784186798473 | Delta: 0000 | Phase: Medium          | Hip: Too Low         | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.4, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0146 | Processed: Yes  | TS(ms): 1784186798513 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0147 | Processed: Yes  | TS(ms): 1784186798553 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 52.0, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0148 | Processed: Yes  | TS(ms): 1784186798593 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.0, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0149 | Processed: Yes  | TS(ms): 1784186798633 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.4, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0150 | Processed: Yes  | TS(ms): 1784186798673 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 55.1, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0151 | Processed: Yes  | TS(ms): 1784186798713 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0152 | Processed: Yes  | TS(ms): 1784186798753 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 53.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0153 | Processed: Yes  | TS(ms): 1784186798793 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.2, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0154 | Processed: Yes  | TS(ms): 1784186798833 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0155 | Processed: Yes  | TS(ms): 1784186798873 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.2, Feat: 00.2, Predict: 02.7, States: 00.1
Frame: 0156 | Processed: Yes  | TS(ms): 1784186798913 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 54.2, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0157 | Processed: Yes  | TS(ms): 1784186798953 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.6, Feat: 00.3, Predict: 02.2, States: 00.0
Frame: 0158 | Processed: Yes  | TS(ms): 1784186798993 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.5, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0159 | Processed: Yes  | TS(ms): 1784186799033 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0160 | Processed: Yes  | TS(ms): 1784186799073 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 54.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0161 | Processed: Yes  | TS(ms): 1784186799113 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 53.9, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0162 | Processed: Yes  | TS(ms): 1784186799153 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 53.5, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0163 | Processed: Yes  | TS(ms): 1784186799193 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 53.0, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0164 | Processed: Yes  | TS(ms): 1784186799233 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.4, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0165 | Processed: Yes  | TS(ms): 1784186799273 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0166 | Processed: Yes  | TS(ms): 1784186799313 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.1, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0167 | Processed: Yes  | TS(ms): 1784186799353 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.0, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0168 | Processed: Yes  | TS(ms): 1784186799393 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 53.7, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0169 | Processed: Yes  | TS(ms): 1784186799433 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 51.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0170 | Processed: Yes  | TS(ms): 1784186799473 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.5, Feat: 00.3, Predict: 02.8, States: 00.0
Frame: 0171 | Processed: Yes  | TS(ms): 1784186799513 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.3, Feat: 00.3, Predict: 02.5, States: 00.0
Frame: 0172 | Processed: Yes  | TS(ms): 1784186799553 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 53.4, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0173 | Processed: Yes  | TS(ms): 1784186799593 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.3, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0174 | Processed: Yes  | TS(ms): 1784186799633 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.7, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0175 | Processed: Yes  | TS(ms): 1784186799673 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 50.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0176 | Processed: Yes  | TS(ms): 1784186799713 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0177 | Processed: Yes  | TS(ms): 1784186799753 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.9, Feat: 00.3, Predict: 02.8, States: 00.0
Frame: 0178 | Processed: Yes  | TS(ms): 1784186799793 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0179 | Processed: Yes  | TS(ms): 1784186799833 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.4, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0180 | Processed: Yes  | TS(ms): 1784186799873 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.7, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0181 | Processed: Yes  | TS(ms): 1784186799913 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 47.5, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0182 | Processed: Yes  | TS(ms): 1784186799953 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 49.2, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0183 | Processed: Yes  | TS(ms): 1784186799993 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good Form  | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0184 | Processed: Yes  | TS(ms): 1784186800033 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 50.2, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0185 | Processed: Yes  | TS(ms): 1784186800073 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 52.3, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0186 | Processed: Yes  | TS(ms): 1784186800113 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.7, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0187 | Processed: Yes  | TS(ms): 1784186800153 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 52.0, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0188 | Processed: Yes  | TS(ms): 1784186800193 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0189 | Processed: Yes  | TS(ms): 1784186800233 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0190 | Processed: Yes  | TS(ms): 1784186800273 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0191 | Processed: Yes  | TS(ms): 1784186800313 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 46.8, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0192 | Processed: Yes  | TS(ms): 1784186800353 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.7, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0193 | Processed: Yes  | TS(ms): 1784186800393 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 53.6, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0194 | Processed: Yes  | TS(ms): 1784186800433 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 47.1, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0195 | Processed: Yes  | TS(ms): 1784186800473 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 50.4, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0196 | Processed: Yes  | TS(ms): 1784186800513 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.1, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0197 | Processed: Yes  | TS(ms): 1784186800553 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 52.0, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0198 | Processed: Yes  | TS(ms): 1784186800593 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 51.0, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0199 | Processed: Yes  | TS(ms): 1784186800633 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.6, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0200 | Processed: Yes  | TS(ms): 1784186800673 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0201 | Processed: Yes  | TS(ms): 1784186800713 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 53.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0202 | Processed: Yes  | TS(ms): 1784186800753 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 45.8, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0203 | Processed: Yes  | TS(ms): 1784186800793 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.9, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0204 | Processed: Yes  | TS(ms): 1784186800833 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.6, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0205 | Processed: Yes  | TS(ms): 1784186800873 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 50.4, Feat: 00.2, Predict: 02.3, States: 00.0
Frame: 0206 | Processed: Yes  | TS(ms): 1784186800913 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0207 | Processed: Yes  | TS(ms): 1784186800953 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.3, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0208 | Processed: Yes  | TS(ms): 1784186800993 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 47.2, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0209 | Processed: Yes  | TS(ms): 1784186801033 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 51.6, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0210 | Processed: Yes  | TS(ms): 1784186801073 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.4, Feat: 00.2, Predict: 02.4, States: 00.0
Frame: 0211 | Processed: Yes  | TS(ms): 1784186801113 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 49.4, Feat: 00.2, Predict: 02.2, States: 00.0
Frame: 0212 | Processed: Yes  | TS(ms): 1784186801153 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.3, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0213 | Processed: Yes  | TS(ms): 1784186801193 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 48.7, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0214 | Processed: Yes  | TS(ms): 1784186801233 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 46.5, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0215 | Processed: Yes  | TS(ms): 1784186801273 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 54.8, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0216 | Processed: Yes  | TS(ms): 1784186801313 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: descending_mid  | HipStatus: Good Form  | Times(ms) -> MP: 51.5, Feat: 00.2, Predict: 02.8, States: 00.0
