Source: Offline Video - WhatsApp Video 2026-06-07 at 13.30.58.mp4
Date & Time: 2026-07-21 09:05:39
==========================================================================================
Frame: 0002 | Processed: Yes  | TS(ms): 1784624689726 | Delta: 0000 | Plank: WAITING [Vis: True | Horiz: True (dx:0.2, dy:0.1) | W_Low: True | A_Low: True] | Phase: N/A             | Hip: N/A             | Reps: 00 | RepState: idle            | HipStatus: Waiting... | Times(ms) -> MP: 69.1, Feat: 00.4, Predict: 00.0, States: 00.0
Frame: 0154 | Processed: Yes  | TS(ms): 1784624694742 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.2) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 64.8, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0156 | Processed: Yes  | TS(ms): 1784624694808 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.2) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 68.6, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0158 | Processed: Yes  | TS(ms): 1784624694874 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.2) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 73.6, Feat: 00.2, Predict: 04.3, States: 00.0
Frame: 0160 | Processed: Yes  | TS(ms): 1784624694940 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.2) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 71.8, Feat: 00.3, Predict: 03.3, States: 00.0
Frame: 0162 | Processed: Yes  | TS(ms): 1784624695006 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.2) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 67.9, Feat: 00.3, Predict: 02.8, States: 00.0
Frame: 0164 | Processed: Yes  | TS(ms): 1784624695072 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.2) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 68.0, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0166 | Processed: Yes  | TS(ms): 1784624695138 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.2) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 78.8, Feat: 00.2, Predict: 02.5, States: 00.0
Frame: 0168 | Processed: Yes  | TS(ms): 1784624695204 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.2) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.5, Feat: 00.2, Predict: 02.6, States: 00.0
Frame: 0170 | Processed: Yes  | TS(ms): 1784624695270 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 68.2, Feat: 00.3, Predict: 03.8, States: 00.0
Frame: 0172 | Processed: Yes  | TS(ms): 1784624695336 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 78.7, Feat: 00.2, Predict: 04.6, States: 00.0
Frame: 0174 | Processed: Yes  | TS(ms): 1784624695402 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 73.2, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0176 | Processed: Yes  | TS(ms): 1784624695468 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 73.5, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0178 | Processed: Yes  | TS(ms): 1784624695534 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 77.8, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0180 | Processed: Yes  | TS(ms): 1784624695600 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 73.4, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0182 | Processed: Yes  | TS(ms): 1784624695666 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 77.1, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0184 | Processed: Yes  | TS(ms): 1784624695732 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 80.1, Feat: 00.3, Predict: 03.1, States: 00.0
Frame: 0186 | Processed: Yes  | TS(ms): 1784624695798 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 80.9, Feat: 00.3, Predict: 03.5, States: 00.0
Frame: 0188 | Processed: Yes  | TS(ms): 1784624695864 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 76.9, Feat: 00.4, Predict: 03.2, States: 00.0
Frame: 0190 | Processed: Yes  | TS(ms): 1784624695930 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 74.5, Feat: 00.3, Predict: 02.8, States: 00.0
Frame: 0192 | Processed: Yes  | TS(ms): 1784624695996 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 78.0, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0194 | Processed: Yes  | TS(ms): 1784624696062 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 75.4, Feat: 00.3, Predict: 03.1, States: 00.0
Frame: 0196 | Processed: Yes  | TS(ms): 1784624696128 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 75.4, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0198 | Processed: Yes  | TS(ms): 1784624696194 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 69.8, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0200 | Processed: Yes  | TS(ms): 1784624696260 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 75.3, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0202 | Processed: Yes  | TS(ms): 1784624696326 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 75.2, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0204 | Processed: Yes  | TS(ms): 1784624696392 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: Low             | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 71.4, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0206 | Processed: Yes  | TS(ms): 1784624696458 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: True (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 80.5, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0208 | Processed: Yes  | TS(ms): 1784624696524 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 79.9, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0210 | Processed: Yes  | TS(ms): 1784624696590 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 89.8, Feat: 00.2, Predict: 04.6, States: 00.0
Frame: 0212 | Processed: Yes  | TS(ms): 1784624696656 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 83.6, Feat: 00.3, Predict: 04.6, States: 00.0
Frame: 0214 | Processed: Yes  | TS(ms): 1784624696722 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 75.7, Feat: 00.4, Predict: 02.7, States: 00.0
Frame: 0216 | Processed: Yes  | TS(ms): 1784624696788 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 72.2, Feat: 00.4, Predict: 03.8, States: 00.0
Frame: 0218 | Processed: Yes  | TS(ms): 1784624696854 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 76.4, Feat: 00.5, Predict: 04.5, States: 00.0
Frame: 0220 | Processed: Yes  | TS(ms): 1784624696920 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 72.4, Feat: 00.2, Predict: 04.1, States: 00.0
Frame: 0222 | Processed: Yes  | TS(ms): 1784624696986 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 71.3, Feat: 00.4, Predict: 04.7, States: 00.0
Frame: 0224 | Processed: Yes  | TS(ms): 1784624697052 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 74.6, Feat: 00.3, Predict: 06.1, States: 00.0
Frame: 0226 | Processed: Yes  | TS(ms): 1784624697118 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 72.5, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0228 | Processed: Yes  | TS(ms): 1784624697184 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 75.0, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0230 | Processed: Yes  | TS(ms): 1784624697250 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: True | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 73.8, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0232 | Processed: Yes  | TS(ms): 1784624697316 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 73.1, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0234 | Processed: Yes  | TS(ms): 1784624697382 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 72.4, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0236 | Processed: Yes  | TS(ms): 1784624697448 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: Low             | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 68.0, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0238 | Processed: Yes  | TS(ms): 1784624697514 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 75.4, Feat: 00.3, Predict: 03.1, States: 00.0
Frame: 0240 | Processed: Yes  | TS(ms): 1784624697580 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 69.5, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0242 | Processed: Yes  | TS(ms): 1784624697646 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 69.0, Feat: 00.3, Predict: 04.0, States: 00.0
Frame: 0244 | Processed: Yes  | TS(ms): 1784624697712 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.3, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.3, Feat: 00.3, Predict: 03.2, States: 00.0
Frame: 0246 | Processed: Yes  | TS(ms): 1784624697778 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 73.2, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0248 | Processed: Yes  | TS(ms): 1784624697844 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: Low             | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 76.3, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0250 | Processed: Yes  | TS(ms): 1784624697910 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 77.4, Feat: 00.4, Predict: 02.9, States: 00.0
Frame: 0252 | Processed: Yes  | TS(ms): 1784624697976 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: Low             | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 76.8, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0254 | Processed: Yes  | TS(ms): 1784624698042 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 72.5, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0256 | Processed: Yes  | TS(ms): 1784624698108 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 79.8, Feat: 00.4, Predict: 04.7, States: 00.0
Frame: 0258 | Processed: Yes  | TS(ms): 1784624698174 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 74.0, Feat: 00.4, Predict: 02.8, States: 00.0
Frame: 0260 | Processed: Yes  | TS(ms): 1784624698240 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 80.4, Feat: 00.3, Predict: 03.7, States: 00.0
Frame: 0262 | Processed: Yes  | TS(ms): 1784624698306 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 66.4, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0264 | Processed: Yes  | TS(ms): 1784624698372 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 75.9, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0266 | Processed: Yes  | TS(ms): 1784624698438 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 67.8, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0268 | Processed: Yes  | TS(ms): 1784624698504 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 72.4, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0270 | Processed: Yes  | TS(ms): 1784624698570 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 76.8, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0272 | Processed: Yes  | TS(ms): 1784624698636 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.0, Feat: 00.3, Predict: 02.8, States: 00.0
Frame: 0274 | Processed: Yes  | TS(ms): 1784624698702 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 79.8, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0276 | Processed: Yes  | TS(ms): 1784624698768 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.0, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0278 | Processed: Yes  | TS(ms): 1784624698834 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.6, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0280 | Processed: Yes  | TS(ms): 1784624698900 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.2, Feat: 00.3, Predict: 03.7, States: 00.0
Frame: 0282 | Processed: Yes  | TS(ms): 1784624698966 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 71.2, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0284 | Processed: Yes  | TS(ms): 1784624699032 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.7, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0286 | Processed: Yes  | TS(ms): 1784624699098 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 67.2, Feat: 00.3, Predict: 04.4, States: 00.0
Frame: 0288 | Processed: Yes  | TS(ms): 1784624699164 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 67.1, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0290 | Processed: Yes  | TS(ms): 1784624699230 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 74.1, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0292 | Processed: Yes  | TS(ms): 1784624699296 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 76.6, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0294 | Processed: Yes  | TS(ms): 1784624699362 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 68.1, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0296 | Processed: Yes  | TS(ms): 1784624699428 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 76.7, Feat: 00.3, Predict: 02.7, States: 00.0
Frame: 0298 | Processed: Yes  | TS(ms): 1784624699494 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 72.0, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0300 | Processed: Yes  | TS(ms): 1784624699560 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 72.1, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0302 | Processed: Yes  | TS(ms): 1784624699626 | Delta: 0000 | Plank: ACTIVE  [Vis: True | Horiz: False (dx:0.2, dy:0.3) | W_Low: False | A_Low: True] | Phase: High            | Hip: Good            | Reps: 00 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 84.4, Feat: 00.2, Predict: 02.8, States: 00.0
