Source: Offline Video - alon_test.mp4
Date & Time: 2026-07-07 12:36:30
==========================================================================================
Frame: 0001 | Phase: High            | Hip: Good            | Times(ms) -> MP: 49.4, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0211 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 49.8, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0212 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 46.6, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0213 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 46.2, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0214 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 47.1, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0215 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 47.6, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0216 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 46.6, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0217 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 45.0, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0218 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 46.4, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0219 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 47.0, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0220 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 46.8, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0221 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 46.7, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0222 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 48.8, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 0223 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 47.3, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0224 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 45.0, Feat: 00.1, Predict: 02.1, States: 00.0
Frame: 0225 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 48.2, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0226 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 48.8, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0227 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 45.7, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0228 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 47.1, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0229 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 49.3, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0230 | Phase: High            | Hip: Good            | Times(ms) -> MP: 49.6, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0231 | Phase: High            | Hip: Good            | Times(ms) -> MP: 47.5, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0232 | Phase: High            | Hip: Good            | Times(ms) -> MP: 47.0, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0233 | Phase: High            | Hip: Good            | Times(ms) -> MP: 48.6, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0234 | Phase: High            | Hip: Good            | Times(ms) -> MP: 46.2, Feat: 00.1, Predict: 02.1, States: 00.0
Frame: 0235 | Phase: High            | Hip: Good            | Times(ms) -> MP: 50.2, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0236 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 49.2, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0237 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.9, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0238 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 47.0, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0239 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 50.8, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0240 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.5, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0241 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.4, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0242 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 47.0, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0243 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 47.1, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0244 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.1, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0245 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 45.6, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0246 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 44.7, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0247 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 48.1, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0248 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.0, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0249 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.5, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0250 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.6, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0251 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 47.6, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0252 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.9, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0253 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 50.1, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0254 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 49.5, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 0255 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.1, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0256 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 47.6, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0257 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 47.1, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0258 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.5, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0259 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 49.7, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0260 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 49.1, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0261 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.9, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0262 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 49.4, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0263 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 48.5, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0264 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 49.8, Feat: 00.1, Predict: 02.3, States: 00.0
Frame: 0265 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 47.2, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0266 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 48.1, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0267 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 53.2, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0268 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 45.3, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0269 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 45.2, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0270 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 46.1, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0271 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 46.1, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0272 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 45.8, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0273 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 47.2, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0274 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 46.3, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0275 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 48.5, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0276 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 46.6, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0277 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 46.8, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0278 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 46.6, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0279 | Phase: Low             | Hip: Too Low         | Times(ms) -> MP: 46.4, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0280 | Phase: Low             | Hip: Too Low         | Times(ms) -> MP: 46.8, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0281 | Phase: Low             | Hip: Too Low         | Times(ms) -> MP: 46.6, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0282 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 47.5, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0283 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 46.1, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0284 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 45.7, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0285 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 53.1, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0286 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 47.3, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0287 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 47.9, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0288 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 48.3, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0289 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 46.3, Feat: 00.1, Predict: 02.3, States: 00.0
Frame: 0290 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 50.4, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0291 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 46.5, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0292 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 48.7, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0293 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 47.1, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0294 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 47.3, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0295 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 49.1, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0296 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 46.6, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0297 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 47.2, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0298 | Phase: Low             | Hip: Too Low         | Times(ms) -> MP: 46.9, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0299 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 47.4, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0300 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 46.9, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0301 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 47.8, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0302 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 47.0, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0303 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 47.5, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0304 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 47.8, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0305 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 47.6, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0306 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 46.8, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0307 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 48.8, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0308 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 47.9, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0309 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.5, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0310 | Phase: High            | Hip: Too Low         | Times(ms) -> MP: 46.0, Feat: 00.1, Predict: 02.2, States: 00.0
Frame: 0311 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 47.6, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0312 | Phase: Medium          | Hip: Too Low         | Times(ms) -> MP: 48.1, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0313 | Phase: High            | Hip: Good            | Times(ms) -> MP: 48.2, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 0314 | Phase: High            | Hip: Good            | Times(ms) -> MP: 47.1, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0315 | Phase: High            | Hip: Good            | Times(ms) -> MP: 46.9, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0316 | Phase: High            | Hip: Good            | Times(ms) -> MP: 49.3, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0317 | Phase: High            | Hip: Good            | Times(ms) -> MP: 46.2, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 0318 | Phase: High            | Hip: Good            | Times(ms) -> MP: 46.0, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0319 | Phase: High            | Hip: Good            | Times(ms) -> MP: 47.5, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0320 | Phase: High            | Hip: Good            | Times(ms) -> MP: 45.4, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0321 | Phase: High            | Hip: Good            | Times(ms) -> MP: 47.2, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0322 | Phase: High            | Hip: Good            | Times(ms) -> MP: 48.5, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0323 | Phase: High            | Hip: Good            | Times(ms) -> MP: 47.9, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0324 | Phase: High            | Hip: Good            | Times(ms) -> MP: 50.8, Feat: 00.1, Predict: 02.5, States: 00.0
Frame: 0325 | Phase: High            | Hip: Good            | Times(ms) -> MP: 47.3, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0326 | Phase: High            | Hip: Good            | Times(ms) -> MP: 48.7, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0327 | Phase: High            | Hip: Good            | Times(ms) -> MP: 49.3, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0328 | Phase: High            | Hip: Good            | Times(ms) -> MP: 48.5, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 0329 | Phase: High            | Hip: Good            | Times(ms) -> MP: 49.8, Feat: 00.1, Predict: 02.2, States: 00.0
Frame: 0330 | Phase: High            | Hip: Good            | Times(ms) -> MP: 46.2, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 0331 | Phase: High            | Hip: Good            | Times(ms) -> MP: 47.8, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 0332 | Phase: High            | Hip: Good            | Times(ms) -> MP: 49.2, Feat: 00.1, Predict: 02.4, States: 00.0
Frame: 0333 | Phase: High            | Hip: Good            | Times(ms) -> MP: 48.3, Feat: 00.1, Predict: 02.5, States: 00.0
