Source: Offline Video - videoplayback.mp4
Date & Time: 2026-07-13 18:01:53
==========================================================================================
Frame: 0001 | Phase: High            | Hip: Good            | Times(ms) -> MP: 84.3, Feat: 00.6, Predict: 07.9, States: 00.0
Frame: 0212 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.0, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0213 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0214 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.7, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0215 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.8, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0216 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.0, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0217 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.4, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0218 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 63.3, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0219 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.5, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0220 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.6, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0221 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.6, Feat: 00.3, Predict: 03.2, States: 00.0
Frame: 0222 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.0, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0223 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.6, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0224 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.3, Feat: 00.3, Predict: 03.5, States: 00.0
Frame: 0225 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.8, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0226 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.3, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0227 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.2, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0228 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.2, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0229 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.1, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0230 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.7, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0231 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.5, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0232 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.5, Feat: 00.2, Predict: 02.7, States: 00.0
Frame: 0233 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 63.8, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0234 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.9, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0235 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.4, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0236 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 64.2, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0237 | Phase: High            | Hip: Good            | Times(ms) -> MP: 71.4, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0238 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.8, Feat: 00.3, Predict: 03.0, States: 00.1
Frame: 0239 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.6, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0240 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.8, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0241 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.4, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0242 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.8, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0243 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.8, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0244 | Phase: High            | Hip: Good            | Times(ms) -> MP: 70.5, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0245 | Phase: High            | Hip: Good            | Times(ms) -> MP: 67.3, Feat: 00.2, Predict: 04.1, States: 00.0
Frame: 0246 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.1, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0247 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 75.7, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0248 | Phase: High            | Hip: Good            | Times(ms) -> MP: 71.8, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0249 | Phase: High            | Hip: Good            | Times(ms) -> MP: 71.7, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0250 | Phase: High            | Hip: Good            | Times(ms) -> MP: 65.8, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0251 | Phase: High            | Hip: Good            | Times(ms) -> MP: 77.1, Feat: 00.2, Predict: 02.8, States: 00.0
Frame: 0252 | Phase: High            | Hip: Good            | Times(ms) -> MP: 66.0, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0253 | Phase: High            | Hip: Good            | Times(ms) -> MP: 69.8, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0254 | Phase: High            | Hip: Good            | Times(ms) -> MP: 75.3, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0255 | Phase: High            | Hip: Good            | Times(ms) -> MP: 75.7, Feat: 00.2, Predict: 04.6, States: 00.0
