Source: Offline Video - alon_test.mp4
Date & Time: 2026-07-15 14:56:10
==========================================================================================
Frame: 0001 | Processed: Yes  | TS(ms): 1784127335547 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 00 | RepState: idle            | HipStatus: Good       | Times(ms) -> MP: 97.5, Feat: 00.5, Predict: 07.6, States: 00.0
Frame: 0108 | Processed: Yes  | TS(ms): 1784127339078 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 76.0, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0109 | Processed: Yes  | TS(ms): 1784127339111 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 74.7, Feat: 00.3, Predict: 03.7, States: 00.0
Frame: 0110 | Processed: Yes  | TS(ms): 1784127339144 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 68.9, Feat: 00.3, Predict: 03.1, States: 00.0
Frame: 0111 | Processed: Yes  | TS(ms): 1784127339177 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 68.2, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0112 | Processed: Yes  | TS(ms): 1784127339210 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 71.3, Feat: 00.3, Predict: 04.0, States: 00.0
Frame: 0113 | Processed: Yes  | TS(ms): 1784127339243 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 72.2, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0114 | Processed: Yes  | TS(ms): 1784127339276 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 69.0, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0115 | Processed: Yes  | TS(ms): 1784127339309 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 65.2, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0116 | Processed: Yes  | TS(ms): 1784127339342 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 77.5, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0117 | Processed: Yes  | TS(ms): 1784127339375 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 88.2, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0118 | Processed: Yes  | TS(ms): 1784127339408 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 67.8, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0119 | Processed: Yes  | TS(ms): 1784127339441 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 71.1, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0120 | Processed: Yes  | TS(ms): 1784127339474 | Delta: 0000 | Phase: Low             | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 69.1, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0121 | Processed: Yes  | TS(ms): 1784127339507 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 64.4, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0122 | Processed: Yes  | TS(ms): 1784127339540 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: LOW             | HipStatus: Good Form  | Times(ms) -> MP: 65.1, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0123 | Processed: Yes  | TS(ms): 1784127339573 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 66.1, Feat: 00.2, Predict: 04.7, States: 00.0
Frame: 0124 | Processed: Yes  | TS(ms): 1784127339606 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 70.7, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0125 | Processed: Yes  | TS(ms): 1784127339639 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 76.6, Feat: 00.3, Predict: 04.0, States: 00.0
Frame: 0126 | Processed: Yes  | TS(ms): 1784127339672 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 64.3, Feat: 00.3, Predict: 03.7, States: 00.0
Frame: 0127 | Processed: Yes  | TS(ms): 1784127339705 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 71.6, Feat: 00.3, Predict: 03.2, States: 00.0
Frame: 0128 | Processed: Yes  | TS(ms): 1784127339738 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 75.5, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0129 | Processed: Yes  | TS(ms): 1784127339771 | Delta: 0000 | Phase: Medium          | Hip: Good            | Reps: 02 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 70.3, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0130 | Processed: Yes  | TS(ms): 1784127339804 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 64.5, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0131 | Processed: Yes  | TS(ms): 1784127339837 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 02 | RepState: ascending_mid   | HipStatus: Good Form  | Times(ms) -> MP: 65.6, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0132 | Processed: Yes  | TS(ms): 1784127339870 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 70.2, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0133 | Processed: Yes  | TS(ms): 1784127339903 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 66.9, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0134 | Processed: Yes  | TS(ms): 1784127339936 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 66.8, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0135 | Processed: Yes  | TS(ms): 1784127339969 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 67.1, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0136 | Processed: Yes  | TS(ms): 1784127340002 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 68.4, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0137 | Processed: Yes  | TS(ms): 1784127340035 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 73.0, Feat: 00.3, Predict: 03.8, States: 00.0
Frame: 0138 | Processed: Yes  | TS(ms): 1784127340068 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 69.1, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0139 | Processed: Yes  | TS(ms): 1784127340101 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 65.3, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0140 | Processed: Yes  | TS(ms): 1784127340134 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 66.4, Feat: 00.2, Predict: 04.1, States: 00.0
Frame: 0141 | Processed: Yes  | TS(ms): 1784127340167 | Delta: 0000 | Phase: High            | Hip: Good            | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 71.6, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0142 | Processed: Yes  | TS(ms): 1784127340200 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 69.1, Feat: 00.3, Predict: 03.1, States: 00.0
Frame: 0143 | Processed: Yes  | TS(ms): 1784127340233 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Good Form  | Times(ms) -> MP: 72.5, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0144 | Processed: Yes  | TS(ms): 1784127340266 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 71.0, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0145 | Processed: Yes  | TS(ms): 1784127340299 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 72.4, Feat: 00.7, Predict: 03.7, States: 00.0
Frame: 0146 | Processed: Yes  | TS(ms): 1784127340332 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 74.8, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0147 | Processed: Yes  | TS(ms): 1784127340365 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 67.5, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0148 | Processed: Yes  | TS(ms): 1784127340398 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 66.0, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0149 | Processed: Yes  | TS(ms): 1784127340431 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 62.1, Feat: 00.2, Predict: 04.5, States: 00.0
Frame: 0150 | Processed: Yes  | TS(ms): 1784127340464 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 68.9, Feat: 00.3, Predict: 03.6, States: 00.0
Frame: 0151 | Processed: Yes  | TS(ms): 1784127340497 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 72.4, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0152 | Processed: Yes  | TS(ms): 1784127340530 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 62.8, Feat: 00.2, Predict: 03.6, States: 00.1
Frame: 0153 | Processed: Yes  | TS(ms): 1784127340563 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 76.3, Feat: 00.3, Predict: 04.6, States: 00.0
Frame: 0154 | Processed: Yes  | TS(ms): 1784127340596 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 66.8, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0155 | Processed: Yes  | TS(ms): 1784127340629 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 62.9, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0156 | Processed: Yes  | TS(ms): 1784127340662 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 65.4, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0157 | Processed: Yes  | TS(ms): 1784127340695 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 63.1, Feat: 00.2, Predict: 04.3, States: 00.0
Frame: 0158 | Processed: Yes  | TS(ms): 1784127340728 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 80.5, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0159 | Processed: Yes  | TS(ms): 1784127340761 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 78.8, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0160 | Processed: Yes  | TS(ms): 1784127340794 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 84.4, Feat: 00.4, Predict: 03.8, States: 00.0
Frame: 0161 | Processed: Yes  | TS(ms): 1784127340827 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 79.8, Feat: 00.2, Predict: 04.5, States: 00.0
Frame: 0162 | Processed: Yes  | TS(ms): 1784127340860 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 73.9, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0163 | Processed: Yes  | TS(ms): 1784127340893 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 69.0, Feat: 00.3, Predict: 04.3, States: 00.0
Frame: 0164 | Processed: Yes  | TS(ms): 1784127340926 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 67.7, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0165 | Processed: Yes  | TS(ms): 1784127340959 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 66.1, Feat: 00.2, Predict: 06.4, States: 00.0
Frame: 0166 | Processed: Yes  | TS(ms): 1784127340992 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 65.0, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0167 | Processed: Yes  | TS(ms): 1784127341025 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 71.5, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0168 | Processed: Yes  | TS(ms): 1784127341058 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 76.2, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0169 | Processed: Yes  | TS(ms): 1784127341091 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 81.6, Feat: 00.3, Predict: 06.8, States: 00.0
Frame: 0170 | Processed: Yes  | TS(ms): 1784127341124 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 77.8, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0171 | Processed: Yes  | TS(ms): 1784127341157 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 72.7, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0172 | Processed: Yes  | TS(ms): 1784127341190 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 67.4, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0173 | Processed: Yes  | TS(ms): 1784127341223 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 70.1, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0174 | Processed: Yes  | TS(ms): 1784127341256 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 67.8, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0175 | Processed: Yes  | TS(ms): 1784127341289 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 71.1, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0176 | Processed: Yes  | TS(ms): 1784127341322 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 73.7, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0177 | Processed: Yes  | TS(ms): 1784127341355 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 67.7, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0178 | Processed: Yes  | TS(ms): 1784127341388 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 80.7, Feat: 00.4, Predict: 04.5, States: 00.0
Frame: 0179 | Processed: Yes  | TS(ms): 1784127341421 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 74.6, Feat: 00.2, Predict: 04.2, States: 00.0
Frame: 0180 | Processed: Yes  | TS(ms): 1784127341454 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 66.5, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0181 | Processed: Yes  | TS(ms): 1784127341487 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 70.6, Feat: 00.3, Predict: 03.7, States: 00.0
Frame: 0182 | Processed: Yes  | TS(ms): 1784127341520 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 77.7, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0183 | Processed: Yes  | TS(ms): 1784127341553 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 66.2, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 0184 | Processed: Yes  | TS(ms): 1784127341586 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 78.1, Feat: 00.3, Predict: 03.7, States: 00.0
Frame: 0185 | Processed: Yes  | TS(ms): 1784127341619 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 71.6, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0186 | Processed: Yes  | TS(ms): 1784127341652 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 66.1, Feat: 00.2, Predict: 04.3, States: 00.0
Frame: 0187 | Processed: Yes  | TS(ms): 1784127341685 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 66.1, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0188 | Processed: Yes  | TS(ms): 1784127341718 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 67.5, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0189 | Processed: Yes  | TS(ms): 1784127341751 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 69.3, Feat: 00.2, Predict: 04.1, States: 00.0
Frame: 0190 | Processed: Yes  | TS(ms): 1784127341784 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 72.7, Feat: 00.3, Predict: 04.1, States: 00.0
Frame: 0191 | Processed: Yes  | TS(ms): 1784127341817 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 73.3, Feat: 00.3, Predict: 05.6, States: 00.0
Frame: 0192 | Processed: Yes  | TS(ms): 1784127341850 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 75.3, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0193 | Processed: Yes  | TS(ms): 1784127341883 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 73.5, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0194 | Processed: Yes  | TS(ms): 1784127341916 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 76.4, Feat: 00.2, Predict: 04.0, States: 00.0
Frame: 0195 | Processed: Yes  | TS(ms): 1784127341949 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 67.3, Feat: 00.2, Predict: 03.4, States: 00.0
Frame: 0196 | Processed: Yes  | TS(ms): 1784127341982 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 69.0, Feat: 00.2, Predict: 03.7, States: 00.0
Frame: 0197 | Processed: Yes  | TS(ms): 1784127342015 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 74.5, Feat: 00.3, Predict: 03.9, States: 00.0
Frame: 0198 | Processed: Yes  | TS(ms): 1784127342048 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 68.1, Feat: 00.2, Predict: 03.5, States: 00.0
Frame: 0199 | Processed: Yes  | TS(ms): 1784127342081 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 68.2, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0200 | Processed: Yes  | TS(ms): 1784127342114 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 62.8, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0201 | Processed: Yes  | TS(ms): 1784127342147 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 65.0, Feat: 00.2, Predict: 03.6, States: 00.0
Frame: 0202 | Processed: Yes  | TS(ms): 1784127342180 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 66.7, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0203 | Processed: Yes  | TS(ms): 1784127342213 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: descending_mid  | HipStatus: Too High   | Times(ms) -> MP: 67.5, Feat: 00.2, Predict: 05.0, States: 00.0
Frame: 0204 | Processed: Yes  | TS(ms): 1784127342246 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: descending_mid  | HipStatus: Too High   | Times(ms) -> MP: 88.9, Feat: 00.3, Predict: 04.8, States: 00.0
Frame: 0205 | Processed: Yes  | TS(ms): 1784127342279 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: descending_mid  | HipStatus: Too High   | Times(ms) -> MP: 69.0, Feat: 00.2, Predict: 03.1, States: 00.0
Frame: 0206 | Processed: Yes  | TS(ms): 1784127342312 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: descending_mid  | HipStatus: Too High   | Times(ms) -> MP: 65.7, Feat: 00.2, Predict: 03.0, States: 00.0
Frame: 0207 | Processed: Yes  | TS(ms): 1784127342345 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: descending_mid  | HipStatus: Too High   | Times(ms) -> MP: 66.1, Feat: 00.3, Predict: 03.7, States: 00.0
Frame: 0208 | Processed: Yes  | TS(ms): 1784127342378 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: descending_mid  | HipStatus: Too High   | Times(ms) -> MP: 62.9, Feat: 00.2, Predict: 02.9, States: 00.0
Frame: 0209 | Processed: Yes  | TS(ms): 1784127342411 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: descending_mid  | HipStatus: Too High   | Times(ms) -> MP: 65.7, Feat: 00.3, Predict: 04.2, States: 00.0
Frame: 0210 | Processed: Yes  | TS(ms): 1784127342444 | Delta: 0000 | Phase: Medium          | Hip: Too High        | Reps: 03 | RepState: descending_mid  | HipStatus: Too High   | Times(ms) -> MP: 102.3, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0211 | Processed: Yes  | TS(ms): 1784127342477 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: descending_mid  | HipStatus: Too High   | Times(ms) -> MP: 66.2, Feat: 00.2, Predict: 03.3, States: 00.0
Frame: 0212 | Processed: Yes  | TS(ms): 1784127342510 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: descending_mid  | HipStatus: Too High   | Times(ms) -> MP: 68.1, Feat: 00.2, Predict: 04.3, States: 00.0
Frame: 0213 | Processed: Yes  | TS(ms): 1784127342543 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 73.0, Feat: 00.2, Predict: 03.9, States: 00.0
Frame: 0214 | Processed: Yes  | TS(ms): 1784127342576 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 66.3, Feat: 00.2, Predict: 03.2, States: 00.0
Frame: 0215 | Processed: Yes  | TS(ms): 1784127342609 | Delta: 0000 | Phase: High            | Hip: Too High        | Reps: 03 | RepState: HIGH            | HipStatus: Too High   | Times(ms) -> MP: 66.4, Feat: 00.2, Predict: 03.5, States: 00.0
